Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,nom,url_end,type1,min1,med2,max3,type2,min1.1,med2.1,max3.1,type3,min1.2,med2.2,max3.2
25518,ST HILAIRE,25640,ST HILAIRE,saint-hilaire,saint-hilaire-25640,,,,,,,,,,,,
25519,ST HIPPOLYTE,25190,ST HIPPOLYTE,saint-hippolyte,saint-hippolyte-25190,,,,,,,,,,,,
25524,ST MAURICE COLOMBIER,25260,ST MAURICE COLOMBIER,saint-maurice-colombier,saint-maurice-colombier-25260,,,,,,,,,,,,
25527,ST VIT,25410,ST VIT,saint-vit,saint-vit-25410,,,,,,,,,,,,
25531,SANTOCHE,25340,SANTOCHE,santoche,santoche-25340,,,,,,,,,,,,
25533,SARAZ,25330,SARAZ,saraz,saraz-25330,,,,,,,,,,,,
25534,SARRAGEOIS,25240,SARRAGEOIS,sarrageois,sarrageois-25240,,,,,,,,,,,,
25536,SAUVAGNEY,25170,SAUVAGNEY,sauvagney,sauvagney-25170,,,,,,,,,,,,
25537,SCEY MAISIERES,25290,SCEY MAISIERES,scey-maisieres,scey-maisieres-25290,,,,,,,,,,,,
25538,SECHIN,25110,SECHIN,sechin,sechin-25110,,,,,,,,,,,,
25540,SEMONDANS,25750,SEMONDANS,semondans,semondans-25750,,,,,,,,,,,,
25552,SOURANS,25250,SOURANS,sourans,sourans-25250,,,,,,,,,,,,
25558,TARCENAY,25620,TARCENAY,tarcenay,tarcenay-25620,,,,,,,,,,,,
25559,THIEBOUHANS,25470,THIEBOUHANS,thiebouhans,thiebouhans-25470,,,,,,,,,,,,
25564,TORPES,25320,TORPES,torpes,torpes-25320,,,,,,,,,,,,
25567,TOURNANS,25680,TOURNANS,tournans,tournans-25680,,,,,,,,,,,,
25572,TROUVANS,25680,TROUVANS,trouvans,trouvans-25680,,,,,,,,,,,,
25575,VAIRE ARCIER,25220,VAIRE ARCIER,vaire-arcier,vaire-arcier-25220,,,,,,,,,,,,
25575,VAIRE ARCIER,25220,VAIRE ARCIER,vaire-arcier,vaire-arcier-25220,,,,,,,,,,,,
25595,VELLEROT LES BELVOIR,25430,VELLEROT LES BELVOIR,vellerot-les-belvoir,vellerot-les-belvoir-25430,,,,,,,,,,,,
25596,VELLEROT LES VERCEL,25530,VELLEROT LES VERCEL,vellerot-les-vercel,vellerot-les-vercel-25530,,,,,,,,,,,,
25597,VELLEVANS,25430,VELLEVANS,vellevans,vellevans-25430,,,,,,,,,,,,
25600,VENNES,25390,VENNES,vennes,vennes-25390,,,,,,,,,,,,
25604,VERNE,25110,VERNE,verne,verne-25110,,,,,,,,,,,,
25623,VILLERS CHIEF,25530,VILLERS CHIEF,villers-chief,villers-chief-25530,,,,,,,,,,,,
25631,VORGES LES PINS,25320,VORGES LES PINS,vorges-les-pins,vorges-les-pins-25320,,,,,,,,,,,,
25635,VYT LES BELVOIR,25430,VYT LES BELVOIR,vyt-les-belvoir,vyt-les-belvoir-25430,,,,,,,,,,,,
26001,SOLAURE EN DIOIS,26150,SOLAURE EN DIOIS,aix-en-diois,aix-en-diois-26150,,,,,,,,,,,,
26003,ALEYRAC,26770,ALEYRAC,aleyrac,aleyrac-26770,,,,,,,,,,,,
26006,ALLEX,26400,ALLEX,allex,allex-26400,,,,,,,,,,,,
26010,ANNEYRON,26140,ANNEYRON,anneyron,anneyron-26140,,,,,,,,,,,,
26012,ARNAYON,26470,ARNAYON,arnayon,arnayon-26470,,,,,,,,,,,,
26023,BARBIERES,26300,BARBIERES,barbieres,barbieres-26300,,,,,,,,,,,,
26024,BARCELONNE,26120,BARCELONNE,barcelonne,barcelonne-26120,,,,,,,,,,,,
39462,ROCHEFORT SUR NENON,39700,ROCHEFORT SUR NENON,rochefort-sur-nenon,rochefort-sur-nenon-39700,,,,,,,,,,,,
39469,ROUFFANGE,39350,ROUFFANGE,rouffange,rouffange-39350,,,,,,,,,,,,
39470,LES ROUSSES,39400,LES ROUSSES,les rousses,les-rousses-39400,,,,,,,,,,,,
39473,SAFFLOZ,39130,SAFFLOZ,saffloz,saffloz-39130,,,,,,,,,,,,
39474,STE AGNES,39190,STE AGNES,sainte-agnes,sainte-agnes-39190,,,,,,,,,,,,
39476,ST AUBIN,39410,ST AUBIN,saint-aubin,saint-aubin-39410,,,,,,,,,,,,
39478,ST CLAUDE,39200,ST CLAUDE,saint-claude,saint-claude-39200,,,,,,,,,,,,
39478,ST CLAUDE,39200,ST CLAUDE,saint-claude,saint-claude-39200,,,,,,,,,,,,
39479,ST CYR MONTMALIN,39600,ST CYR MONTMALIN,saint-cyr-montmalin,saint-cyr-montmalin-39600,,,,,,,,,,,,
39495,ST THIEBAUD,39110,ST THIEBAUD,saint-thiebaud,saint-thiebaud-39110,,,,,,,,,,,,
39497,SAIZENAY,39110,SAIZENAY,saizenay,saizenay-39110,,,,,,,,,,,,
39499,SALIGNEY,39350,SALIGNEY,saligney,saligney-39350,,,,,,,,,,,,
39500,SALINS LES BAINS,39110,SALINS LES BAINS,salins-les-bains,salins-les-bains-39110,,,,,,,,,,,,
39504,SARROGNA,39270,SARROGNA,sarrogna,sarrogna-39270,,,,,,,,,,,,
39508,SELLIERES,39230,SELLIERES,sellieres,sellieres-39230,,,,,,,,,,,,
39512,SERGENON,39120,SERGENON,sergenon,sergenon-39120,,,,,,,,,,,,
39513,SERMANGE,39700,SERMANGE,sermange,sermange-39700,,,,,,,,,,,,
39517,SIROD,39300,SIROD,sirod,sirod-39300,,,,,,,,,,,,
39525,TASSENIERES,39120,TASSENIERES,tassenieres,tassenieres-39120,,,,,,,,,,,,
39528,THERVAY,39290,THERVAY,thervay,thervay-39290,,,,,,,,,,,,
39535,TOURMONT,39800,TOURMONT,tourmont,tourmont-39800,,,,,,,,,,,,
39547,VAUX LES ST CLAUDE,39360,VAUX LES ST CLAUDE,vaux-les-saint-claude,vaux-les-saint-claude-39360,,,,,,,,,,,,
39550,VERGES,39570,VERGES,verges,verges-39570,,,,,,,,,,,,
39564,VILLECHANTRIA,39320,VILLECHANTRIA,villechantria,villechantria-39320,,,,,,,,,,,,
39568,VILLERSERINE,39800,VILLERSERINE,villerserine,villerserine-39800,,,,,,,,,,,,
39583,VOSBLES,39240,VOSBLES,vosbles,vosbles-39240,,,,,,,,,,,,
40014,ARUE,40120,ARUE,arue,arue-40120,,,,,,,,,,,,
40015,ARX,40310,ARX,arx,arx-40310,,,,,,,,,,,,
40024,BANOS,40500,BANOS,banos,banos-40500,,,,,,,,,,,,
40031,BEGAAR,40400,BEGAAR,begaar,begaar-40400,,,,,,,,,,,,
40037,BENQUET,40280,BENQUET,benquet,benquet-40280,,,,,,,,,,,,
40038,BERGOUEY,40250,BERGOUEY,bergouey,bergouey-40250,,,,,,,,,,,,
40043,BIAS,40170,BIAS,bias,bias-40170,,,,,,,,,,,,
40069,CASTAIGNOS SOUSLENS,40700,CASTAIGNOS SOUSLENS,castaignos-souslens,castaignos-souslens-40700,,,,,,,,,,,,
40071,CASTELNAU CHALOSSE,40360,CASTELNAU CHALOSSE,castelnau-chalosse,castelnau-chalosse-40360,,,,,,,,,,,,
40077,CAUNEILLE,40300,CAUNEILLE,cauneille,cauneille-40300,,,,,,,,,,,,
40090,DONZACQ,40360,DONZACQ,donzacq,donzacq-40360,,,,,,,,,,,,
40094,ESCOURCE,40210,ESCOURCE,escource,escource-40210,,,,,,,,,,,,
40096,ESTIGARDE,40240,ESTIGARDE,estigarde,estigarde-40240,,,,,,,,,,,,
40108,GASTES,40160,GASTES,gastes,gastes-40160,,,,,,,,,,,,
40113,GOOS,40180,GOOS,goos,goos-40180,,,,,,,,,,,,
40118,HABAS,40290,HABAS,habas,habas-40290,,,,,,,,,,,,
40128,HORSARRIEU,40700,HORSARRIEU,horsarrieu,horsarrieu-40700,,,,,,,,,,,,
40130,LABASTIDE CHALOSSE,40700,LABASTIDE CHALOSSE,labastide-chalosse,labastide-chalosse-40700,,,,,,,,,,,,
40143,LAMOTHE,40250,LAMOTHE,lamothe,lamothe-40250,,,,,,,,,,,,
40145,LARRIVIERE ST SAVIN,40270,LARRIVIERE ST SAVIN,larriviere-saint-savin,larriviere-saint-savin-40270,,,,,,,,,,,,
40153,LE LEUY,40250,LE LEUY,le leuy,le-leuy-40250,,,,,,,,,,,,
40156,LIPOSTHEY,40410,LIPOSTHEY,liposthey,liposthey-40410,,,,,,,,,,,,
40164,RETJONS,40120,RETJONS,retjons,retjons-40120,,,,,,,,,,,,
40177,MAYLIS,40250,MAYLIS,maylis,maylis-40250,,,,,,,,,,,,
40189,MONGET,40700,MONGET,monget,monget-40700,,,,,,,,,,,,
40192,MONT DE MARSAN,40000,MONT DE MARSAN,mont-de-marsan,mont-de-marsan-40000,,,,,,,,,,,,
40196,MONTSOUE,40500,MONTSOUE,montsoue,montsoue-40500,,,,,,,,,,,,
40202,NARROSSE,40180,NARROSSE,narrosse,narrosse-40180,,,,,,,,,,,,
40203,NASSIET,40330,NASSIET,nassiet,nassiet-40330,,,,,,,,,,,,
40205,NOUSSE,40380,NOUSSE,nousse,nousse-40380,,,,,,,,,,,,
40207,OEYRELUY,40180,OEYRELUY,oeyreluy,oeyreluy-40180,,,,,,,,,,,,
40213,ORX,40230,ORX,orx,orx-40230,,,,,,,,,,,,
40225,PHILONDENX,40320,PHILONDENX,philondenx,philondenx-40320,,,,,,,,,,,,
40226,PIMBO,40320,PIMBO,pimbo,pimbo-40320,,,,,,,,,,,,
40227,PISSOS,40410,PISSOS,pissos,pissos-40410,,,,,,,,,,,,
40232,POUDENX,40700,POUDENX,poudenx,poudenx-40700,,,,,,,,,,,,
40233,POUILLON,40350,POUILLON,pouillon,pouillon-40350,,,,,,,,,,,,
40242,RIMBEZ ET BAUDIETS,40310,RIMBEZ ET BAUDIETS,rimbez-et-baudiets,rimbez-et-baudiets-40310,,,,,,,,,,,,
40248,ST ANDRE DE SEIGNANX,40390,ST ANDRE DE SEIGNANX,saint-andre-de-seignanx,saint-andre-de-seignanx-40390,,,,,,,,,,,,
40251,ST BARTHELEMY,40390,ST BARTHELEMY,saint-barthelemy,saint-barthelemy-40390,,,,,,,,,,,,
40253,ST CRICQ CHALOSSE,40700,ST CRICQ CHALOSSE,saint-cricq-chalosse,saint-cricq-chalosse-40700,,,,,,,,,,,,
40257,STE EULALIE EN BORN,40200,STE EULALIE EN BORN,sainte-eulalie-en-born,sainte-eulalie-en-born-40200,,,,,,,,,,,,
40258,STE FOY,40190,STE FOY,sainte-foy,sainte-foy-40190,,,,,,,,,,,,
40259,ST GEIN,40190,ST GEIN,saint-gein,saint-gein-40190,,,,,,,,,,,,
40264,ST JEAN DE MARSACQ,40230,ST JEAN DE MARSACQ,saint-jean-de-marsacq,saint-jean-de-marsacq-40230,,,,,,,,,,,,
40266,ST JULIEN EN BORN,40170,ST JULIEN EN BORN,saint-julien-en-born,saint-julien-en-born-40170,,,,,,,,,,,,
40268,ST LAURENT DE GOSSE,40390,ST LAURENT DE GOSSE,saint-laurent-de-gosse,saint-laurent-de-gosse-40390,,,,,,,,,,,,
40271,STE MARIE DE GOSSE,40390,STE MARIE DE GOSSE,sainte-marie-de-gosse,sainte-marie-de-gosse-40390,,,,,,,,,,,,
40284,ST VINCENT DE TYROSSE,40230,ST VINCENT DE TYROSSE,saint-vincent-de-tyrosse,saint-vincent-de-tyrosse-40230,,,,,,,,,,,,
40286,SAMADET,40320,SAMADET,samadet,samadet-40320,,,,,,,,,,,,
40292,SAUBRIGUES,40230,SAUBRIGUES,saubrigues,saubrigues-40230,,,,,,,,,,,,
40293,SAUBUSSE,40180,SAUBUSSE,saubusse,saubusse-40180,,,,,,,,,,,,
40294,SAUGNAC ET CAMBRAN,40180,SAUGNAC ET CAMBRAN,saugnac-et-cambran,saugnac-et-cambran-40180,,,,,,,,,,,,
40297,LE SEN,40420,LE SEN,le sen,le-sen-40420,,,,,,,,,,,,
40299,SERRESLOUS ET ARRIBANS,40700,SERRESLOUS ET ARRIBANS,serreslous-et-arribans,serreslous-et-arribans-40700,,,,,,,,,,,,
40300,SEYRESSE,40180,SEYRESSE,seyresse,seyresse-40180,,,,,,,,,,,,
40304,SOORTS HOSSEGOR,40150,SOORTS HOSSEGOR,soorts-hossegor,soorts-hossegor-40150,,,,,,,,,,,,
40305,SORBETS,40320,SORBETS,sorbets,sorbets-40320,,,,,,,,,,,,
40312,TARNOS,40220,TARNOS,tarnos,tarnos-40220,,,,,,,,,,,,
40313,TARTAS,40400,TARTAS,tartas,tartas-40400,,,,,,,,,,,,
40314,TERCIS LES BAINS,40180,TERCIS LES BAINS,tercis-les-bains,tercis-les-bains-40180,,,,,,,,,,,,
40317,TOSSE,40230,TOSSE,tosse,tosse-40230,,,,,,,,,,,,
40326,VIELLE ST GIRONS,40560,VIELLE ST GIRONS,vielle-saint-girons,vielle-saint-girons-40560,,,,,,,,,,,,
40326,VIELLE ST GIRONS,40560,VIELLE ST GIRONS,vielle-saint-girons,vielle-saint-girons-40560,,,,,,,,,,,,
40328,VIEUX BOUCAU LES BAINS,40480,VIEUX BOUCAU LES BAINS,vieux-boucau-les-bains,vieux-boucau-les-bains-40480,,,,,,,,,,,,
41002,ANGE,41400,ANGE,ange,ange-41400,,,,,,,,,,,,
41006,AUTAINVILLE,41240,AUTAINVILLE,autainville,autainville-41240,,,,,,,,,,,,
41009,AVERDON,41330,AVERDON,averdon,averdon-41330,,,,,,,,,,,,
41012,BAILLOU,41170,BAILLOU,baillou,baillou-41170,,,,,,,,,,,,
41013,BAUZY,41250,BAUZY,bauzy,bauzy-41250,,,,,,,,,,,,
41014,BEAUCHENE,41170,BEAUCHENE,beauchene,beauchene-41170,,,,,,,,,,,,
41018,BLOIS,41000,BLOIS,blois,blois-41000,,,,,,,,,,,,
41025,BRACIEUX,41250,BRACIEUX,bracieux,bracieux-41250,,,,,,,,,,,,
41028,BUSLOUP,41160,BUSLOUP,busloup,busloup-41160,,,,,,,,,,,,
97358,ST ELIE,97312,ST ELIE,saint-elie,saint-elie-97312,,,,,,,,,,,,
97360,APATOU,97317,APATOU,apatou,apatou-97317,,,,,,,,,,,,
97402,BRAS PANON,97412,BRAS PANON,bras-panon,bras-panon-97412,,,,,,,,,,,,
97406,LA PLAINE DES PALMISTES,97431,LA PLAINE DES PALMISTES,la plaine-des-palmistes,la-plaine-des-palmistes-97431,,,,,,,,,,,,
97411,ST DENIS,97417,ST DENIS,saint-denis,saint-denis-97417,,,,,,,,,,,,
97412,ST JOSEPH,97480,ST JOSEPH,saint-joseph,saint-joseph-97480,,,,,,,,,,,,
97413,ST LEU,97424,ST LEU,saint-leu,saint-leu-97424,,,,,,,,,,,,
97414,ST LOUIS,97421,ST LOUIS,saint-louis,saint-louis-97421,,,,,,,,,,,,
97414,ST LOUIS,97421,ST LOUIS,saint-louis,saint-louis-97421,,,,,,,,,,,,
97415,ST PAUL,97434,ST PAUL,saint-paul,saint-paul-97434,,,,,,,,,,,,
97415,ST PAUL,97460,ST PAUL,saint-paul,saint-paul-97460,,,,,,,,,,,,
97416,ST PIERRE,97410,ST PIERRE,saint-pierre,saint-pierre-97410,,,,,,,,,,,,
97418,STE MARIE,97438,STE MARIE,sainte-marie,sainte-marie-97438,,,,,,,,,,,,
97420,STE SUZANNE,97441,STE SUZANNE,sainte-suzanne,sainte-suzanne-97441,,,,,,,,,,,,
97421,SALAZIE,97433,SALAZIE,salazie,salazie-97433,,,,,,,,,,,,
97422,LE TAMPON,97430,LE TAMPON,le tampon,le-tampon-97430,,,,,,,,,,,,
97424,CILAOS,97413,CILAOS,cilaos,cilaos-97413,,,,,,,,,,,,
97501,MIQUELON LANGLADE,97500,ST PIERRE ET MIQUELON,,,,,,,,,,,,,,
97611,MAMOUDZOU,97650,MAMOUDZOU,,,,,,,,,,,,,,
97613,M TSANGAMOUJI,97650,M TSANGAMOUJI,,,,,,,,,,,,,,
97801,ST MARTIN,97150,ST MARTIN,,,,,,,,,,,,,,
98713,ARUTUA,98761,RAUTINI,,,,,,,,,,,,,,
98714,BORA BORA,98730,NUNUE,,,,,,,,,,,,,,
98715,FAAA,98704,FAAA,,,,,,,,,,,,,,
98716,FAKARAVA,98790,MOTU TAPU,,,,,,,,,,,,,,
98718,FATU HIVA,98740,HANAVAVE,,,,,,,,,,,,,,
98719,GAMBIER,98755,MAKAROA,,,,,,,,,,,,,,
98719,GAMBIER,98792,TEMOE,,,,,,,,,,,,,,
98720,HAO,98790,HEREHRETUE,,,,,,,,,,,,,,
98720,HAO,98790,HIKITAKE,,,,,,,,,,,,,,
98720,HAO,98790,OTETOU,,,,,,,,,,,,,,
98721,HIKUERU,98790,RAVAHERE,,,,,,,,,,,,,,
98722,HITIAA O TE RA,98708,TIAREI,,,,,,,,,,,,,,
98724,HUAHINE,98732,AVERA,,,,,,,,,,,,,,
98726,MAKEMO,98790,MARUTEA NORD,,,,,,,,,,,,,,
98728,MAUPITI,98732,MAUPITI,,,,,,,,,,,,,,
98729,MOOREA MAIAO,98728,PAOPAO,,,,,,,,,,,,,,
98729,MOOREA MAIAO,98729,MAIAO,,,,,,,,,,,,,,
98729,MOOREA MAIAO,98729,ATIHA,,,,,,,,,,,,,,
98731,NUKU HIVA,98742,TAIPIVAI,,,,,,,,,,,,,,
98740,RANGIROA,98775,AVATORU,,,,,,,,,,,,,,
98743,RIMATARA,98752,RIMATARA,,,,,,,,,,,,,,
98744,RURUTU,98753,MOERAI,,,,,,,,,,,,,,
98746,TAHUATA,98743,HAPATONI,,,,,,,,,,,,,,
98746,TAHUATA,98743,MOTOPU,,,,,,,,,,,,,,
98747,TAIARAPU EST,98719,TARAVAO,,,,,,,,,,,,,,
98748,TAIARAPU OUEST,98723,TEAHUPOO,,,,,,,,,,,,,,
98749,TAKAROA,98790,TIKEI,,,,,,,,,,,,,,
98750,TAPUTAPUATEA,98735,TAPUTAPUATEA,,,,,,,,,,,,,,
98750,TAPUTAPUATEA,98735,AVERA,,,,,,,,,,,,,,
98754,TUMARAA,98735,TUMARAA,,,,,,,,,,,,,,
98754,TUMARAA,98735,TEVAITOA,,,,,,,,,,,,,,
98757,UA POU,98745,HAKAHETAU,,,,,,,,,,,,,,
98757,UA POU,98745,HOHOI,,,,,,,,,,,,,,
98803,BOURAIL,98870,BOURAIL,,,,,,,,,,,,,,
98814,LIFOU,98884,CHEPENEHE,,,,,,,,,,,,,,
98814,LIFOU,98885,MOU,,,,,,,,,,,,,,
98815,MARE,98878,LA ROCHE,,,,,,,,,,,,,,
98816,MOINDOU,98819,MOINDOU,,,,,,,,,,,,,,
98820,OUVEA,98814,FAYAOUE,,,,,,,,,,,,,,
98821,PAITA,98840,TONTOUTA,,,,,,,,,,,,,,
98821,PAITA,98889,PAITA,,,,,,,,,,,,,,
98829,THIO,98829,THIO,,,,,,,,,,,,,,
98831,VOH,98833,VOH,,,,,,,,,,,,,,
2A040,BOCOGNANO,20136,BOCOGNANO,bocognano,bocognano-20136,,,,,,,,,,,,
2A090,COGGIA,20160,COGGIA,coggia,coggia-20160,,,,,,,,,,,,
2A094,CORRANO,20168,CORRANO,corrano,corrano-20168,,,,,,,,,,,,
2A108,EVISA,20126,EVISA,evisa,evisa-20126,,,,,,,,,,,,
2A144,LOPIGNA,20139,LOPIGNA,lopigna,lopigna-20139,,,,,,,,,,,,
2A154,MARIGNANA,20141,MARIGNANA,marignana,marignana-20141,,,,,,,,,,,,
2A181,OCANA,20117,OCANA,ocana,ocana-20117,,,,,,,,,,,,
2A198,OTA,20150,OTA,ota,ota-20150,,,,,,,,,,,,
67355,OERMINGEN,67970,OERMINGEN,oermingen,oermingen-67970,,,,,,,,,,,,
67367,OTTERSWILLER,67700,OTTERSWILLER,otterswiller,otterswiller-67700,,,,,,,,,,,,
67375,PFULGRIESHEIM,67370,PFULGRIESHEIM,pfulgriesheim,pfulgriesheim-67370,,,,,,,,,,,,
67377,PLAINE,67420,PLAINE,plaine,plaine-67420,,,,,,,,,,,,
67377,PLAINE,67420,PLAINE,plaine,plaine-67420,,,,,,,,,,,,
67386,RAUWILLER,67320,RAUWILLER,rauwiller,rauwiller-67320,,,,,,,,,,,,
67389,REICHSTETT,67116,REICHSTETT,reichstett,reichstett-67116,,,,,,,,,,,,
67392,REIPERTSWILLER,67340,REIPERTSWILLER,reipertswiller,reipertswiller-67340,,,,,,,,,,,,
67398,RICHTOLSHEIM,67390,RICHTOLSHEIM,richtolsheim,richtolsheim-67390,,,,,,,,,,,,
67401,RIMSDORF,67260,RIMSDORF,rimsdorf,rimsdorf-67260,,,,,,,,,,,,
67408,ROMANSWILLER,67310,ROMANSWILLER,romanswiller,romanswiller-67310,,,,,,,,,,,,
67410,ROSENWILLER,67560,ROSENWILLER,rosenwiller,rosenwiller-67560,,,,,,,,,,,,
67413,ROSTEIG,67290,ROSTEIG,rosteig,rosteig-67290,,,,,,,,,,,,
67416,ROTT,67160,ROTT,rott,rott-67160,,,,,,,,,,,,
67420,RUSS,67130,RUSS,russ,russ-67130,,,,,,,,,,,,
67421,SAALES,67420,SAALES,saales,saales-67420,,,,,,,,,,,,
67423,SAESSOLSHEIM,67270,SAESSOLSHEIM,saessolsheim,saessolsheim-67270,,,,,,,,,,,,
67428,ST NABOR,67530,ST NABOR,saint-nabor,saint-nabor-67530,,,,,,,,,,,,
67430,ST PIERRE BOIS,67220,ST PIERRE BOIS,saint-pierre-bois,saint-pierre-bois-67220,,,,,,,,,,,,
67435,SARREWERDEN,67260,SARREWERDEN,sarrewerden,sarrewerden-67260,,,,,,,,,,,,
67439,SCHAFFHOUSE SUR ZORN,67270,SCHAFFHOUSE SUR ZORN,schaffhouse-sur-zorn,schaffhouse-sur-zorn-67270,,,,,,,,,,,,
67442,SCHARRACHBERGHEIM IRMSTETT,67310,SCHARRACHBERGHEIM IRMSTETT,scharrachbergheim-irmstett,scharrachbergheim-irmstett-67310,,,,,,,,,,,,
67443,SCHEIBENHARD,67630,SCHEIBENHARD,scheibenhard,scheibenhard-67630,,,,,,,,,,,,
67446,SCHILLERSDORF,67340,SCHILLERSDORF,schillersdorf,schillersdorf-67340,,,,,,,,,,,,
67448,SCHIRMECK,67130,SCHIRMECK,schirmeck,schirmeck-67130,,,,,,,,,,,,
67452,SCHNERSHEIM,67370,SCHNERSHEIM,schnersheim,schnersheim-67370,,,,,,,,,,,,
67452,SCHNERSHEIM,67370,SCHNERSHEIM,schnersheim,schnersheim-67370,,,,,,,,,,,,
67454,SCHOENBOURG,67320,SCHOENBOURG,schoenbourg,schoenbourg-67320,,,,,,,,,,,,
84147,VILLELAURE,84530,VILLELAURE,villelaure,villelaure-84530,,,,,,,,,,,,
84148,VILLES SUR AUZON,84570,VILLES SUR AUZON,villes-sur-auzon,villes-sur-auzon-84570,,,,,,,,,,,,
85015,BEAUFOU,85170,BEAUFOU,beaufou,beaufou-85170,,,,,,,,,,,,
85019,BELLEVIGNY,85170,BELLEVIGNY,belleville-sur-vie,belleville-sur-vie-85170,,,,,,,,,,,,
85022,LE BERNARD,85560,LE BERNARD,le bernard,le-bernard-85560,,,,,,,,,,,,
85029,BOUIN,85230,BOUIN,bouin,bouin-85230,,,,,,,,,,,,
85046,LA CHAIZE LE VICOMTE,85310,LA CHAIZE LE VICOMTE,la chaize-le-vicomte,la-chaize-le-vicomte-85310,,,,,,,,,,,,
85055,LA CHAPELLE PALLUAU,85670,LA CHAPELLE PALLUAU,la chapelle-palluau,la-chapelle-palluau-85670,,,,,,,,,,,,
85058,CHASNAIS,85400,CHASNAIS,chasnais,chasnais-85400,,,,,,,,,,,,
85065,CHAVAGNES EN PAILLERS,85250,CHAVAGNES EN PAILLERS,chavagnes-en-paillers,chavagnes-en-paillers-85250,,,,,,,,,,,,
85074,LA COUTURE,85320,LA COUTURE,la couture,la-couture-85320,,,,,,,,,,,,
85084,ESSARTS EN BOCAGE,85140,ESSARTS EN BOCAGE,les essarts,les-essarts-85140,,,,,,,,,,,,
85099,LE GIROUARD,85150,LE GIROUARD,le girouard,le-girouard-85150,,,,,,,,,,,,
85105,LE GUE DE VELLUIRE,85770,LE GUE DE VELLUIRE,le gue-de-velluire,le-gue-de-velluire-85770,,,,,,,,,,,,
85109,LES HERBIERS,85500,LES HERBIERS,les herbiers,les-herbiers-85500,,,,,,,,,,,,
85110,L HERMENAULT,85570,L HERMENAULT,l-hermenault,l-hermenault-85570,,,,,,,,,,,,
85112,L ILE D OLONNE,85340,L ILE D OLONNE,l-ile-d-olonne,l-ile-d-olonne-85340,,,,,,,,,,,,
85120,LANDEVIEILLE,85220,LANDEVIEILLE,landevieille,landevieille-85220,,,,,,,,,,,,
85129,LES LUCS SUR BOULOGNE,85170,LES LUCS SUR BOULOGNE,les lucs-sur-boulogne,les-lucs-sur-boulogne-85170,,,,,,,,,,,,
85130,MACHE,85190,MACHE,mache,mache-85190,,,,,,,,,,,,
85132,MAILLE,85420,MAILLE,maille,maille-85420,,,,,,,,,,,,
85144,MESNARD LA BAROTIERE,85500,MESNARD LA BAROTIERE,mesnard-la-barotiere,mesnard-la-barotiere-85500,,,,,,,,,,,,
85153,MOUCHAMPS,85640,MOUCHAMPS,mouchamps,mouchamps-85640,,,,,,,,,,,,
85156,MOUTIERS LES MAUXFAITS,85540,MOUTIERS LES MAUXFAITS,moutiers-les-mauxfaits,moutiers-les-mauxfaits-85540,,,,,,,,,,,,
85159,NALLIERS,85370,NALLIERS,nalliers,nalliers-85370,,,,,,,,,,,,
85168,OULMES,85420,OULMES,oulmes,oulmes-85420,,,,,,,,,,,,
85181,POUILLE,85570,POUILLE,pouille,pouille-85570,,,,,,,,,,,,
85186,LA RABATELIERE,85250,LA RABATELIERE,la rabateliere,la-rabateliere-85250,,,,,,,,,,,,
85191,LA ROCHE SUR YON,85000,LA ROCHE SUR YON,la roche-sur-yon,la-roche-sur-yon-85000,,,,,,,,,,,,
85194,LES SABLES D OLONNE,85100,LES SABLES D OLONNE,les sables-d-olonne,les-sables-d-olonne-85100,,,,,,,,,,,,
85197,MONTREVERD,85260,MONTREVERD,saint-andre-treize-voies,saint-andre-treize-voies-85260,,,,,,,,,,,,
85207,ST DENIS DU PAYRE,85580,ST DENIS DU PAYRE,saint-denis-du-payre,saint-denis-du-payre-85580,,,,,,,,,,,,
85216,STE GEMME LA PLAINE,85400,STE GEMME LA PLAINE,sainte-gemme-la-plaine,sainte-gemme-la-plaine-85400,,,,,,,,,,,,
85220,ST GERMAIN DE PRINCAY,85110,ST GERMAIN DE PRINCAY,saint-germain-de-princay,saint-germain-de-princay-85110,,,,,,,,,,,,
85223,STE HERMINE,85210,STE HERMINE,sainte-hermine,sainte-hermine-85210,,,,,,,,,,,,
85236,ST JULIEN DES LANDES,85150,ST JULIEN DES LANDES,saint-julien-des-landes,saint-julien-des-landes-85150,,,,,,,,,,,,
85243,BREM SUR MER,85470,BREM SUR MER,brem-sur-mer,brem-sur-mer-85470,,,,,,,,,,,,
85244,ST MARTIN DE FRAIGNEAU,85200,ST MARTIN DE FRAIGNEAU,saint-martin-de-fraigneau,saint-martin-de-fraigneau-85200,,,,,,,,,,,,
85248,ST MARTIN LARS EN STE HERMINE,85210,ST MARTIN LARS EN STE HERMINE,saint-martin-lars-en-sainte-hermine,saint-martin-lars-en-sainte-hermine-85210,,,,,,,,,,,,
85250,ST MATHURIN,85150,ST MATHURIN,saint-mathurin,saint-mathurin-85150,,,,,,,,,,,,
85264,ST PIERRE DU CHEMIN,85120,ST PIERRE DU CHEMIN,saint-pierre-du-chemin,saint-pierre-du-chemin-85120,,,,,,,,,,,,
85265,ST PIERRE LE VIEUX,85420,ST PIERRE LE VIEUX,saint-pierre-le-vieux,saint-pierre-le-vieux-85420,,,,,,,,,,,,
